NSAID,RA,DEC,DISTANCE,DISTANCE_ERR,INCLINATION,V_W20I,V_W20I_ERR,R_EFF,R_EFF_ERR,M_HI,M_HI_ERR,M_STAR,M_STAR_ERR,SOURCE
25202,23:01:12.63,+14:44:40.59,109.82367706298828,2.143744945526123,81,144.33876037597656,10.633147239685059,6.601211,0.12885484,5.2249917E9,7.5861766E8,1.40418621E10,6.4676818E9,"           2"
25257,23:05:19.58,+14:10:13.50,109.65558624267578,2.143744945526123,63,219.85183715820312,4.492674827575684,6.353808,0.12421568,1.85916211E10,1.84273638E9,6.2758457E10,2.89065431E10,"           2"
25267,23:03:56.29,+15:15:31.87,111.90679168701172,2.143744945526123,90,143.29296875,6.4712018966674805,6.7049327,0.1284432,8.3662121E9,9.612263E8,7.378751E9,3.39865267E9,"           2"
25362,23:09:31.07,+15:00:25.12,105.2551498413086,2.143744945526123,37,205.30714416503906,4.135671138763428,4.195024,0.08544058,1.20842394E10,1.1554775E9,4.6106595E10,2.12366991E10,"           2"
25372,23:13:16.47,+14:54:15.76,161.11170959472656,2.143744945526123,72,106.5840072631836,12.091083526611328,3.7392335,0.04975407,9.2872724E9,1.68638874E9,1.58222879E10,7.287746E9,"           2"
25550,23:24:49.36,+15:16:32.16,60.31681823730469,2.036518096923828,29,295.85968017578125,6.14460563659668,6.073787,0.20507345,5.5605908E9,8.0432525E8,8.0304587E10,3.6988293E10,"           2"
25594,23:32:24.30,+14:28:10.62,111.6048583984375,2.143744945526123,42,159.6379852294922,8.923020362854004,3.466334,0.066582546,7.5201178E9,8.5979328E8,1.45372498E10,6.6958577E9,"           2"
25606,23:29:23.57,+14:12:15.51,187.08741760253906,2.143744945526123,27,167.5644073486328,46.68680953979492,9.32769,0.106881514,7.2673444E9,2.37452928E9,8.5494497E10,3.9378764E10,"           2"
25728,23:32:24.43,+15:50:52.39,57.512943267822266,2.143744945526123,42,184.51260375976562,1.501966118812561,8.212437,0.30611145,7.290881E9,1.13128986E9,3.6966322E10,1.7026689E10,"           2"
25734,23:39:29.59,+14:33:34.37,115.96217346191406,2.143744945526123,37,142.8245849609375,32.64841842651367,2.6152592,0.04834722,2.79556915E9,7.8403366E8,3.94255283E9,1.81593997E9,"           2"
25756,23:38:41.21,+15:57:16.81,57.338809967041016,2.179488182067871,46,406.3667907714844,5.564780235290527,10.185489,0.38715756,4.11388211E9,6.7905459E8,1.25371523E11,5.7746125E10,"           2"
25758,23:41:55.47,+15:13:46.09,114.04535675048828,2.143744945526123,73,93.60444641113281,6.2590413093566895,5.326847,0.10013034,3.60825062E9,5.9904864E8,9.9416282E8,4.57911392E8,"           2"
25806,23:47:02.70,+15:35:43.03,155.9900360107422,2.143744945526123,72,92.36279296875,11.551551818847656,6.1623397,0.084688,5.1304929E9,1.33373235E9,4.7855478E9,2.20422323E9,"           2"
25807,23:50:48.14,+15:39:04.24,155.8502197265625,2.143744945526123,44,208.95497131347656,12.928214073181152,8.44785,0.11620154,1.11319552E10,1.43918195E9,3.7355725E10,1.72060467E10,"           2"
25824,23:56:36.29,+15:03:14.30,205.20022583007812,2.143744945526123,56,130.38717651367188,52.47600173950195,4.4930854,0.046939664,1.04467917E10,7.3370291E9,3.36418816E9,1.54954509E9,"           2"
25832,00:02:14.77,+14:29:16.08,72.6628646850586,2.322465419769287,68,109.50414276123047,3.228360414505005,10.346013,0.33068135,3.70227917E9,5.5341555E8,8.023161E8,3.69546784E8,"           2"
25833,23:59:16.83,+14:09:11.55,124.2802963256836,2.143744945526123,65,75.55048370361328,3.3036787509918213,6.459486,0.11142144,6.9589827E9,7.5069894E8,2.35080064E9,1.08277875E9,"           2"
25854,23:58:43.85,+16:05:26.48,87.78865051269531,3.1880719661712646,34,123.13355255126953,7.956632614135742,3.5618854,0.12935098,1.7285943E9,3.5628976E8,4.37324992E8,2.01431888E8,"           2"
25871,00:10:25.50,+14:17:23.02,78.38742065429688,2.965954303741455,55,140.88783264160156,33.71693420410156,3.4889266,0.13201094,1.6106816E9,8.0115155E8,4.29285965E9,1.97729114E9,"           2"
25875,00:08:40.40,+14:00:33.32,73.81549835205078,2.4297032356262207,74,107.55803680419922,11.463422775268555,2.5843163,0.085065074,1.61733926E9,3.2484416E8,2.42881312E8,1.11871128E8,"           2"
25878,00:10:33.35,+14:34:24.28,124.6060791015625,2.143744945526123,74,107.56586456298828,16.6859073638916,3.2670465,0.05620684,3.53020288E9,1.08897677E9,1.80153178E9,8.2978554E8,"           2"
25931,00:16:42.52,+14:02:21.93,116.09262084960938,2.143744945526123,23,141.80023193359375,62.33893966674805,5.4798074,0.101189114,2.33768883E9,9.9772685E8,1.10900214E10,5.1080637E9,"           2"
25941,00:15:21.27,+14:40:41.03,126.52702331542969,2.143744945526123,47,133.93426513671875,9.496593475341797,3.8109822,0.0645694,6.6050278E9,9.1734515E8,2.31963878E9,1.06842566E9,"           2"
25949,00:12:28.54,+14:10:39.86,199.22808837890625,2.143744945526123,44,191.82742309570312,37.33293151855469,4.0648866,0.04373921,1.1176618E10,3.90123136E9,3.4412745E10,1.58505114E10,"           2"
25971,00:15:55.42,+16:00:13.55,125.5477066040039,2.143744945526123,90,127.85002136230469,14.877225875854492,7.818623,0.13350411,7.0567286E9,1.48805824E9,7.4472172E9,3.43018829E9,"           2"
25984,00:27:47.39,+14:28:49.53,147.20440673828125,2.143744945526123,28,152.42384338378906,16.062740325927734,0.8903417,0.012966089,4.6675809E9,8.6030362E8,6.8490963E8,3.15469376E8,"           2"
25991,00:25:58.98,+14:20:52.78,167.56326293945312,2.143744945526123,84,165.2493133544922,3.01592755317688,10.017208,0.1281566,2.04673413E10,1.84849446E9,2.28284109E10,1.05147668E10,"           2"
26000,00:24:30.84,+14:24:09.01,189.15182495117188,2.143744945526123,29,173.328369140625,31.319324493408203,7.882322,0.08933399,1.07819735E10,2.00639821E9,2.21813658E10,1.02167378E10,"           2"
26001,00:24:42.70,+14:49:28.51,75.00526428222656,2.572693347930908,36,127.37928771972656,3.36678409576416,2.862596,0.09818753,4.7427384E9,7.030329E8,1.57935114E10,7.2744914E9,"           2"
26005,00:22:44.66,+14:56:58.87,113.41944122314453,2.143744945526123,66,211.25961303710938,2.7346057891845703,6.4926014,0.12271689,1.431808E10,1.32845696E9,1.8473943E10,8.5090985E9,"           2"
26011,00:21:42.86,+14:12:51.37,189.24217224121094,2.143744945526123,48,189.413330078125,79.88876342773438,4.9852953,0.056473676,1.27002941E10,8.8677827E9,2.13623009E10,9.8394757E9,"           2"
26028,00:19:57.54,+15:05:31.99,114.43619537353516,2.143744945526123,59,130.24935913085938,3.4841532707214355,7.835636,0.14678577,1.14373775E10,1.06286605E9,9.9287562E9,4.5731855E9,"           2"
26029,00:21:58.73,+15:58:52.03,62.410377502441406,2.000777006149292,57,38.37004089355469,3.5936903953552246,1.4086946,0.045160495,2.92451712E8,5.2764808E7,2.28868864E8,1.05417E8,"           1"
26031,00:22:20.32,+15:56:30.67,74.34012603759766,2.4654502868652344,90,116.52730560302734,15.441879272460938,3.752566,0.12445183,1.32446426E9,3.48510976E8,6.7112614E8,3.09120704E8,"           2"
26036,00:20:32.68,+15:20:50.22,181.52908325195312,2.143744945526123,54,96.97105407714844,32.182621002197266,9.0698395,0.10710913,8.5428654E9,2.4445993E9,2.19883991E10,1.01278566E10,"           2"
29304,16:09:38.84,+45:16:42.99,28.388181686401367,1.607653021812439,62,76.82670593261719,0.568335235118866,2.8422875,0.16096178,5.8630221E8,2.20571728E8,2.1026328E8,9.6847264E7,"           1"
29823,16:52:54.36,+36:05:14.36,16.77851676940918,1.7863389253616333,61,53.96506118774414,2.2790839672088623,0.70532393,0.075092904,5.6270688E7,6.55053E7,2.291618E7,1.0555192E7,"           1"
30346,11:11:29.48,+05:44:38.90,214.54248046875,2.143744945526123,53,173.86236572265625,34.34830093383789,4.6234345,0.04619814,1.81566996E10,4.16791066E9,8.6442158E9,3.98152576E9,"           2"
30365,11:13:12.50,+05:11:46.90,36.52266311645508,1.9650360345840454,21,138.85293579101562,5.54572868347168,2.5420759,0.13677181,1.85791834E9,4.2063568E8,1.99261862E9,9.1780013E8,"           2"
30367,11:13:39.40,+05:15:43.93,212.40220642089844,2.143744945526123,12,831.8801879882812,133.24493408203125,3.0291202,0.030572476,1.55611105E10,4.11246592E9,1.20565094E10,5.5532283E9,"           2"
30382,11:15:50.85,+05:07:19.34,172.72764587402344,2.143744945526123,76,241.94400024414062,24.22747039794922,6.3477554,0.078782804,1.87623281E10,2.96354253E9,2.85244559E10,1.31383644E10,"           2"
30418,11:22:08.14,+04:41:34.11,89.27417755126953,1.621217966079712,29,160.44688415527344,6.1042704582214355,2.2464695,0.04079586,2.70403379E9,3.19034784E8,9.7500744E9,4.4908846E9,"           2"
30500,11:27:43.48,+05:43:30.14,96.24005889892578,2.143744945526123,64,84.79327392578125,13.340478897094727,3.9492755,0.08797,1.98290803E9,4.12576384E8,6.498167E8,2.99305568E8,"           2"
30514,11:31:16.03,+04:39:08.75,142.84759521484375,2.143744945526123,28,184.15667724609375,18.376684188842773,5.6358547,0.0845785,1.54326415E10,2.56063821E9,2.19739177E10,1.01211863E10,"           2"
30520,11:30:53.42,+04:32:01.50,79.77495574951172,1.4289788007736206,24,197.8061981201172,70.03582000732422,1.9233521,0.034452282,1.3197641E9,6.0618406E8,8.8932096E8,4.09621216E8,"           2"
30524,11:30:23.45,+04:41:45.79,144.3419189453125,2.143744945526123,47,227.54803466796875,53.01204299926758,8.382761,0.12449953,9.5969628E9,3.87609318E9,4.4661748E10,2.05712015E10,"           2"
30542,11:32:40.29,+05:20:36.13,120.63445281982422,2.143744945526123,43,115.07360076904297,2.2045507431030273,8.232303,0.14629285,6.0165289E9,6.6189363E8,5.40322E9,2.4887232E9,"           2"
30547,11:32:52.31,+05:43:38.48,80.29902648925781,1.3932453393936157,84,208.06996154785156,29.685686111450195,5.13006,0.0890102,2.54250445E9,7.1599398E8,2.23052349E10,1.0273791E10,"           2"
30558,11:40:51.13,+04:48:32.40,86.99330139160156,1.6433892250061035,86,158.12106323242188,17.534992218017578,5.560127,0.10503627,3.7065047E9,6.6553069E8,1.0838528E10,4.9922263E9,"           2"
30560,11:39:38.44,+04:27:56.00,83.5262451171875,1.4647126197814941,56,177.19737243652344,1.8120051622390747,4.510541,0.07909665,6.4720901E9,5.9999821E8,1.70010747E10,7.8306954E9,"           2"
30593,11:48:00.22,+04:29:17.41,85.62330627441406,1.607653021812439,47,220.17352294921875,117.35945129394531,18.793447,0.35286355,3.37442816E9,3.10099917E9,1.45235624E11,6.6895524E10,"           2"
30600,11:42:30.73,+05:55:32.97,115.65689849853516,2.143744945526123,62,182.0170440673828,73.29548645019531,3.5397983,0.06561152,3.93906995E9,2.69595059E9,4.7221832E9,2.17503744E9,"           2"
30601,11:43:33.37,+06:09:06.56,168.91961669921875,2.143744945526123,48,146.48672485351562,18.18052101135254,5.2073417,0.06608595,7.6167849E9,1.60675942E9,3.49083776E9,1.60787994E9,"           2"
30620,11:57:23.51,+04:32:35.04,86.83373260498047,1.6433892250061035,29,261.7954406738281,41.2485466003418,2.296963,0.043471634,1.7427703E9,4.4204304E8,1.80508385E10,8.3142164E9,"           2"
30624,11:52:17.13,+04:06:40.39,175.00088500976562,2.143744945526123,65,152.5582733154297,40.91746520996094,4.8423696,0.059318583,9.8991084E9,3.55260954E9,1.8055596E10,8.3164078E9,"           2"
30626,11:52:23.53,+03:58:27.63,95.78640747070312,2.143744945526123,29,189.93153381347656,8.3086519241333,2.6351874,0.058976732,3.45150464E9,4.75719232E8,7.1362621E9,3.28696243E9,"           2"
30734,12:03:05.10,+05:10:28.93,167.65237426757812,2.143744945526123,59,326.6531677246094,153.8876953125,14.307286,0.18294504,1.71315333E10,1.33434122E10,1.46315346E11,6.7392844E10,"           2"
30738,12:04:04.33,+04:48:46.52,32.85450744628906,1.750600814819336,81,71.40831756591797,4.559719562530518,2.5863621,0.13781025,5.27607808E8,1.30007896E8,1.84093104E8,8.479328E7,"           2"
30744,12:09:39.10,+05:16:08.65,194.79579162597656,2.143744945526123,53,292.2101135253906,9.420439720153809,10.007477,0.110133156,3.5314311E10,3.31864448E9,8.5068833E10,3.9182705E10,"           2"
30749,12:15:20.89,+04:01:23.45,211.3080596923828,2.143744945526123,61,96.68009185791016,11.385971069335938,8.533871,0.08657712,1.33318564E10,2.28720486E9,8.4993956E9,3.91482163E9,"           2"
30780,12:15:35.90,+05:52:14.24,100.10733795166016,2.143744945526123,27,146.35537719726562,49.56340026855469,4.8003736,0.10279743,1.96635763E9,6.0261037E8,3.86817664E9,1.78168218E9,"           2"
30817,12:18:57.38,+06:11:03.88,82.10822296142578,1.4289788007736206,74,171.8568572998047,3.6363377571105957,6.540843,0.11383422,5.9387699E9,5.6381242E8,2.46215004E10,1.13406638E10,"           2"
30863,12:31:56.36,+05:02:48.09,110.47015380859375,2.143744945526123,59,149.07354736328125,15.117637634277344,6.86146,0.13315107,4.7871201E9,7.846121E8,6.1195479E9,2.81866394E9,"           2"
30882,12:32:50.30,+05:47:53.38,171.4767608642578,2.143744945526123,41,177.33456420898438,7.679882526397705,9.51655,0.11897271,1.58024458E10,1.79388813E9,2.94422671E10,1.35611085E10,"           2"
30904,12:44:21.55,+04:25:39.15,122.27099609375,2.143744945526123,57,166.3831329345703,5.347391605377197,4.4971237,0.07884687,1.00338299E10,1.01290592E9,2.12740116E10,9.7988106E9,"           2"
30917,12:41:08.71,+04:17:22.53,124.97061157226562,2.143744945526123,90,65.83594512939453,16.439115524291992,3.1368115,0.053808838,2.96790886E9,9.1843104E8,8.3395123E8,3.84117952E8,"           2"
30926,12:37:33.56,+04:22:03.62,79.06573486328125,1.4647126197814941,58,188.7039337158203,2.3567206859588623,7.1710916,0.13284628,6.9696404E9,5.9705766E8,3.823435E10,1.76107418E10,"           2"
30957,12:40:10.10,+06:03:53.58,81.52860260009766,1.536181926727295,49,92.05181884765625,9.974935531616211,4.004057,0.07544542,1.22620877E9,2.0616656E8,6.0649523E8,2.79351712E8,"           2"
30985,12:47:42.66,+03:52:24.08,146.04685974121094,2.143744945526123,70,212.20680236816406,12.8099365234375,9.610033,0.1410606,1.50928916E10,2.10581722E9,4.4118905E10,2.03211674E10,"           2"
31008,12:45:05.81,+05:38:37.60,90.74948120117188,1.7648401260375977,41,177.1256866455078,16.09540367126465,3.0305972,0.05893719,4.1205504E9,7.3367091E8,4.5646715E9,2.10248768E9,"           2"
31011,12:45:48.71,+06:11:49.29,205.9789581298828,2.143744945526123,30,291.0631408691406,31.383108139038086,2.3171768,0.024116231,2.18876334E10,3.2823913E9,1.77528689E10,8.1769713E9,"           2"
31036,12:51:34.48,+05:51:48.73,213.68528747558594,2.143744945526123,72,215.27908325195312,73.14218139648438,6.7619624,0.06783772,1.66122271E10,9.0261688E9,4.275005E10,1.96906742E10,"           2"
31083,12:55:48.59,+04:59:04.20,214.83425903320312,2.143744945526123,90,146.64401245117188,68.96560668945312,12.02266,0.1199693,1.18371031E10,9.988862E9,3.5706225E10,1.64462868E10,"           2"
31086,12:56:27.70,+06:03:53.23,166.96612548828125,2.143744945526123,63,257.3328552246094,23.57651138305664,7.5874505,0.09741831,1.45648886E10,2.26568218E9,6.1973877E10,2.85451694E10,"           2"
31092,12:57:16.75,+05:22:25.65,162.27883911132812,2.143744945526123,57,70.73646545410156,12.52766227722168,4.7973304,0.06337396,4.27342899E9,1.09612173E9,8.9770093E8,4.13481056E8,"           2"
31103,13:05:58.64,+03:57:23.20,99.7676010131836,2.143744945526123,90,244.034423828125,10.966492652893066,11.596198,0.24917197,1.20991037E10,1.42168077E9,5.3553328E10,2.46666629E10,"           2"
31135,13:03:05.95,+03:59:30.77,40.84187316894531,2.0722599029541016,25,172.74659729003906,4.713402271270752,4.737688,0.24038371,3.86185395E9,8.265824E8,2.90739354E9,1.33914547E9,"           2"
31145,13:01:25.07,+04:28:10.30,101.0044174194336,2.143744945526123,36,129.8162078857422,16.289230346679688,4.051371,0.0859874,2.08158694E9,5.21497792E8,1.63991322E9,7.5534406E8,"           2"
31154,12:59:56.66,+04:09:17.43,101.24312591552734,2.143744945526123,70,164.08067321777344,39.33485412597656,2.8740644,0.060856093,2.69925478E9,7.9475648E8,1.30894502E9,6.029001E8,"           2"
31207,13:16:01.11,+04:22:31.21,111.93141174316406,2.143744945526123,50,92.14616394042969,5.86860466003418,3.9510477,0.07567168,3.61258906E9,6.6783264E8,6.1834816E8,2.84811168E8,"           2"
31231,13:08:29.62,+04:22:04.65,103.51971435546875,2.143744945526123,28,329.537353515625,18.043169021606445,4.426202,0.0916603,7.8384727E9,9.070951E8,2.64821146E10,1.21976617E10,"           2"
31264,13:13:20.99,+06:03:40.65,100.59410095214844,2.143744945526123,26,270.1669006347656,3.4138143062591553,8.281024,0.17647558,2.06711501E10,1.88578419E9,6.9885649E10,3.21893315E10,"           2"
31283,13:17:58.65,+04:24:12.30,89.05589294433594,1.5868152379989624,61,265.3667907714844,2.285834789276123,12.11798,0.21592052,1.64712509E10,1.31883418E9,1.07444265E11,4.948883E10,"           2"
31313,13:20:32.33,+05:24:25.75,16.60885238647461,2.358211040496826,70,58.697818756103516,2.6526312828063965,1.7818388,0.25299472,3.29420224E8,1.92523808E8,1.60035376E8,7.3712296E7,"           2"
31314,13:21:29.87,+05:26:59.99,131.167724609375,2.143744945526123,66,176.39280700683594,9.306449890136719,3.524515,0.05760305,1.22368246E10,1.2931008E9,9.9547566E9,4.5851607E9,"           2"
31335,13:24:09.64,+05:15:35.03,106.64514923095703,2.143744945526123,64,139.2494354248047,7.77421760559082,4.888799,0.098272994,6.1243259E9,7.7042618E8,1.35013386E10,6.2187167E9,"           2"
31337,13:27:18.05,+05:38:09.26,101.34486389160156,2.143744945526123,90,147.78628540039062,18.97284698486328,4.4638824,0.09442437,3.22358374E9,6.1657562E8,7.8148644E9,3.5995264E9,"           2"
31428,13:49:38.79,+04:14:17.80,100.46538543701172,2.143744945526123,41,261.389404296875,130.3095245361328,16.306377,0.34794784,3.11263642E9,2.69297331E9,2.47915299E11,1.14189787E11,"           2"
31515,13:48:40.41,+05:34:34.89,99.94221496582031,2.143744945526123,46,75.27533721923828,4.201635360717773,6.9878855,0.14988904,3.53092096E9,4.80309504E8,2.4614039E9,1.13372262E9,"           2"
31527,13:53:09.67,+04:57:39.89,77.10546875,1.9292956590652466,90,114.5005111694336,2.477520227432251,5.456885,0.13653953,2.44691968E9,3.51539104E8,2.3359703E9,1.0759479E9,"           2"
31544,13:59:48.54,+04:15:44.34,129.46588134765625,2.143744945526123,90,99.10708618164062,10.90108871459961,5.1772847,0.08572743,4.20723277E9,8.7965222E8,1.08895808E9,5.01574112E8,"           2"
31600,07:39:01.74,+24:29:59.88,120.08885192871094,2.143744945526123,65,122.6614761352539,52.51494216918945,5.4328046,0.09698275,4.07188198E9,1.41412416E9,1.616864E9,7.4472755E8,"           2"
31602,07:41:43.94,+25:25:12.57,105.83393096923828,2.143744945526123,65,125.04073333740234,8.795125961303711,4.227512,0.08563139,4.4435425E9,6.0916128E8,2.15848192E9,9.941968E8,"           2"
31622,07:51:46.70,+26:16:04.41,225.53892517089844,2.143744945526123,45,184.47618103027344,52.022701263427734,2.2644296,0.021523377,1.32475341E10,4.1981591E9,4.10296806E9,1.88982707E9,"           2"
31658,07:56:09.31,+27:06:45.86,153.19618225097656,2.143744945526123,34,83.19649505615234,27.51594352722168,3.34781,0.046847448,2.87233382E9,8.9099494E8,2.61592013E9,1.2048928E9,"           2"
31659,07:55:57.86,+26:53:12.91,159.92803955078125,2.143744945526123,38,154.51527404785156,35.94878005981445,4.224508,0.056627136,9.3560545E9,2.03110566E9,4.794836E9,2.2085015E9,"           2"
31804,08:21:52.70,+34:19:38.06,35.131587982177734,2.322465419769287,63,48.94479751586914,0.5604756474494934,2.7728212,0.18330458,7.1917158E8,1.95722864E8,7.2465976E7,3.3377828E7,"           1"
